areacd,value
E01031477,435000
E01031478,645000
E01031479,:
E01031480,197475
E01031481,344975
E01031482,201500
E01031483,292500
E01031484,307000
E01031485,477500
E01031486,299950
E01031487,605701
E01031488,325000
E01031489,377500
E01031490,240000
E01031491,328750
E01031492,252500
E01031493,451250
E01031494,287000
E01031495,328000
E01031496,386000
E01031497,457500
E01031498,870000
E01031499,322500
E01031500,345000
E01031501,275975
E01031502,633750
E01031503,487500
E01031504,392500
E01031505,350000
E01031506,635000
E01031507,539000
E01031508,481250
E01031509,350000
E01031511,325000
E01031512,330500
E01031513,350000
E01031514,425000
E01031515,280000
E01031516,454975
E01031517,574950
E01031518,690000
E01031519,614750
E01031520,625000
E01031521,650000
E01031522,245000
E01031523,287500
E01031524,300000
E01031525,271000
E01031526,380000
E01031527,320000
E01031528,282500
E01031529,430000
E01031530,290000
E01031531,327250
E01031532,365000
E01031533,282700
E01031534,393750
E01031535,424950
E01031536,625000
E01031538,287500
E01031539,300000
E01031540,655000
E01031541,390000
E01031542,817500
E01031543,357500
E01031544,825000
E01031545,450000
E01032717,380000
E01031546,266000
E01031547,281250
E01031548,210000
E01031549,264000
E01031550,270000
E01031551,260000
E01031552,205000
E01031553,278000
E01031554,250000
E01031555,251000
E01031556,268000
E01031557,245750
E01031558,:
E01031559,251000
E01031560,307000
E01031561,350000
E01031562,265000
E01031563,385000
E01031564,335000
E01031565,276000
E01031566,272500
E01031567,292500
E01031568,257500
E01031569,282500
E01031570,308500
E01031571,265000
E01031572,264995
E01031573,276500
E01031574,325000
E01031575,267000
E01031576,278250
E01031577,245000
E01031578,320000
E01031579,320000
E01031580,372000
E01031581,425000
E01031582,295000
E01031583,245000
E01031584,325000
E01031585,280000
E01031586,306000
E01031587,369950
E01031588,377500
E01031589,349250
E01031590,338000
E01031591,320000
E01031592,394250
E01031593,335000
E01031594,335000
E01031595,288500
E01031596,281000
E01031597,320000
E01031598,297500
E01031599,310000
E01031600,353750
E01031601,352500
E01031603,320000
E01031604,290000
E01031605,313750
E01031606,303500
E01031607,300000
E01031608,244000
E01031609,320000
E01031610,297500
E01032835,220000
E01032836,302500
E01031611,380000
E01031612,327500
E01031613,460000
E01031614,379975
E01031615,347500
E01031616,339025
E01031617,426000
E01031618,425500
E01031619,340000
E01031620,430000
E01031621,706750
E01031622,393750
E01031623,602475
E01031624,486000
E01031625,532500
E01031626,575000
E01031627,455000
E01031628,394995
E01031629,645000
E01031630,393000
E01031631,299995
E01031632,508750
E01031633,426000
E01031634,345000
E01031635,378000
E01031636,230000
E01031637,334000
E01031638,305000
E01031639,415000
E01031640,550000
E01031641,267475
E01031642,429998
E01031643,360000
E01031644,385000
E01031645,490000
E01031646,308000
E01031647,310000
E01031648,270000
E01031649,336500
E01031650,487500
E01031651,355000
E01031652,341000
E01031653,372000
E01031654,415000
E01031655,362425
E01031656,247250
E01031657,495000
E01031658,450000
E01031659,391250
E01031660,750000
E01031661,535000
E01031662,275000
E01031663,318000
E01031664,555000
E01031665,295000
E01031666,400000
E01031667,345000
E01031668,335000
E01031669,349400
E01031670,283500
E01031671,350000
E01031672,213000
E01031673,313500
E01031674,848000
E01031675,465000
E01031676,399950
E01031677,326000
E01031678,420000
E01031679,890000
E01031680,476250
E01031681,410000
E01031682,395000
E01031683,296250
E01031684,459650
E01031685,340000
E01031686,390000
E01031687,367500
E01031688,371250
E01031689,302750
E01031690,400000
E01031691,392500
E01031692,382500
E01031693,545000
E01031694,375000
E01031695,300000
E01031696,437750
E01031697,727500
E01031698,537500
E01031699,377475
E01031700,361250
E01031701,342000
E01031702,425000
E01031703,516250
E01031704,362500
E01031705,278000
E01031706,356000
E01031707,350000
E01031708,234225
E01031709,276600
E01031710,345000
E01031711,362500
E01031712,290000
E01031713,341000
E01031714,295000
E01031715,375000
E01031716,299500
E01031717,300000
E01031718,355000
E01031719,440000
E01031720,470000
E01031721,410000
E01031722,465000
E01031723,525000
E01031724,370000
E01031725,425000
E01031726,400000
E01031727,700000
E01031728,465000
E01031729,457500
E01031730,290000
E01031731,335000
E01031732,380000
E01031733,296750
E01031734,386250
E01031735,400000
E01031736,550000
E01031737,380000
E01031738,458500
E01031739,355000
E01031740,376250
E01031741,250000
E01031742,210000
E01031743,291500
E01031744,405000
E01031745,397500
E01031746,384500
E01031747,430000
E01031748,497500
E01031749,365000
E01031750,282500
E01031751,350000
E01031752,285000
E01031753,385000
E01031754,352500
E01031755,350000
E01031756,387042
E01031757,302500
E01031758,470000
E01031759,421000
E01031760,497000
E01031761,248000
E01031763,600000
E01031764,613000
E01031765,499995
E01031766,443000
E01031767,444973
E01031768,575000
E01031769,390000
E01031770,512500
E01031771,337000
E01031772,489995
E01031773,495880
E01031774,489995
E01031775,610000
E01032837,379975
E01032838,330000
E01032839,449950
E01031776,265000
E01031777,306250
E01031778,220000
E01031779,268000
E01031780,300000
E01031781,297500
E01031782,323750
E01031783,263000
E01031784,292000
E01031785,265000
E01031786,260000
E01031787,222500
E01031788,236000
E01031789,265000
E01031790,197500
E01031791,242000
E01031792,280000
E01031793,315000
E01031794,287000
E01031795,250000
E01031796,271000
E01031797,395000
E01031798,297500
E01031799,277500
E01031800,341500
E01031801,217500
E01031802,390000
E01031803,572500
E01031804,430000
E01031805,426500
E01031806,279975
E01031807,220000
E01031808,205500
E01031809,312500
E01031810,200000
E01031811,201000
E01031812,233750
E01031813,380000
E01031814,336750
E01031815,257500
E01031816,310000
E01031817,262000
E01031818,264500
E01031819,350000
E01031820,428500
E01031821,321000
E01031822,393000
E01031823,595000
E01031824,413750
E01031825,332500
E01031826,297500
E01031827,298333
E01031828,476250
E01031829,408750
E01031830,276000
E01031831,300000
E01031832,276000
E01031833,245500
E01031834,262500
E01031835,215000
E01031836,255000
E01031837,277500
E01031838,282500
E01031839,259000
E01031840,295000
E01032122,340000
E01032123,520000
E01032124,359000
E01032125,280000
E01032126,249975
E01032127,216500
E01032128,234500
E01032129,240000
E01032130,223000
E01032131,155500
E01032132,185000
E01032133,249975
E01032134,267250
E01032135,294250
E01032136,472500
E01032137,359000
E01032138,442000
E01032139,477500
E01032140,350000
E01032141,375000
E01032142,324995
E01032143,432500
E01032144,359995
E01032145,299975
E01032146,330500
E01032147,299950
E01032148,478000
E01032149,437500
E01032150,310000
E01032151,292000
E01032152,178500
E01032153,391495
E01032154,296500
E01032155,295000
E01032156,148000
E01032157,115250
E01032158,295000
E01032159,200000
E01032160,225000
E01032161,200000
E01032162,275000
E01032166,269950
E01032168,325000
E01032169,328725
E01032170,180000
E01032171,230000
E01032172,182500
E01032173,220000
E01032174,162500
E01032175,276250
E01032176,423925
E01032177,369000
E01032178,336000
E01033059,265000
E01033060,487500
E01033061,357475
E01033062,330000
E01033243,312500
E01032179,395000
E01032180,407500
E01032181,353000
E01032182,320000
E01032183,314000
E01032184,228600
E01032185,279950
E01032186,231000
E01032187,223500
E01032188,198500
E01032189,244250
E01032190,330000
E01032191,310000
E01032192,300000
E01032193,383000
E01032194,194750
E01032195,220000
E01032196,241500
E01032197,136500
E01032198,388750
E01032199,375000
E01032200,365000
E01032201,303500
E01032202,203250
E01032203,217250
E01032204,:
E01032205,297500
E01032206,364000
E01032207,299995
E01032208,240000
E01032209,385000
E01032210,308500
E01032211,362500
E01032212,320000
E01032213,390000
E01032214,237500
E01032215,237000
E01032216,257500
E01032217,410500
E01032218,298500
E01032219,245000
E01032220,257500
E01032221,375000
E01032222,215000
E01032223,430000
E01032224,170000
E01032225,136750
E01032226,244995
E01032227,322998
E01032228,370250
E01032229,172000
E01032230,374000
E01032231,163000
E01032232,209000
E01032233,237000
E01032234,153000
E01032235,174000
E01032236,145750
E01032237,285000
E01032238,223000
E01032239,161500
E01032240,168000
E01032241,153500
E01032242,159950
E01032243,220000
E01032244,170750
E01032245,156000
E01032246,258000
E01032247,206250
E01032248,335500
E01032249,186000
E01032250,138500
E01032251,139500
E01032252,134250
E01032253,235000
E01032254,181750
E01032255,196000
E01032256,195250
E01032257,252000
E01032258,230000
E01032259,220000
E01032260,162000
E01032261,231225
E01032262,155000
E01032263,173500
E01032264,164000
E01032265,154500
E01032266,161000
E01032267,162000
E01032268,225500
E01032269,225000
E01032270,272500
E01032271,354995
E01032272,270000
E01032273,241000
E01032274,193000
E01032275,205000
E01032276,210000
E01032277,167500
E01032278,155000
E01032279,205000
E01032280,179000
E01032281,177000
E01032282,142150
E01032283,203500
E01032284,237250
E01032285,250000
E01032286,228000
E01032287,183000
E01032288,228750
E01032289,272500
E01032290,225000
E01032292,174250
E01032294,223000
E01032295,196000
E01032296,222000
E01032297,227000
E01032298,245000
E01032299,211500
E01032300,350000
E01032301,180000
E01032302,120000
E01032303,154498
E01032304,160000
E01032305,176000
E01032306,165000
E01032307,210000
E01032308,277248
E01032309,227000
E01032310,175000
E01032311,140000
E01032312,167750
E01032313,155000
E01032314,184000
E01032315,196635
E01032316,242000
E01032317,197250
E01032318,152000
E01032319,205000
E01032320,190000
E01032321,185000
E01032322,162000
E01032323,276000
E01032324,200000
E01032325,208000
E01032326,235000
E01032327,210000
E01032328,232475
E01032329,222000
E01032330,163500
E01032331,:
E01032332,143000
E01032333,171000
E01032334,222000
E01032335,295000
E01032336,228975
E01032337,252250
E01032338,222000
E01032339,285000
E01033246,247500
E01033247,117100
E01033248,143250
E01033249,146000
E01032340,230000
E01032341,288250
E01032342,203000
E01032343,158500
E01032344,297750
E01032345,420000
E01032346,355000
E01032347,267500
E01032348,330000
E01032349,264750
E01032350,285000
E01032351,336250
E01032352,320000
E01032353,342000
E01032354,285000
E01032355,355000
E01032356,237500
E01032357,203000
E01032358,187500
E01032359,150000
E01032360,219000
E01032361,235000
E01032362,340925
E01032363,225000
E01032364,310000
E01032365,205000
E01032366,269000
E01032367,285000
E01032368,170000
E01032369,185000
E01032370,210000
E01032371,171500
E01032372,439000
E01032373,325000
E01032374,300000
E01032375,366300
E01032376,230000
E01032377,152000
E01032378,170000
E01032379,233500
E01032380,220000
E01032381,170000
E01032382,320000
E01032383,512500
E01032384,195000
E01032385,280000
E01032386,309000
E01032387,278125
E01032388,254000
E01032389,435000
E01032390,426000
E01032391,304975
E01032392,345000
E01032393,369500
E01032394,280000
E01032395,401750
E01032396,272000
E01032397,220000
E01032398,212000
E01032399,309995
E01032400,294975
E01032401,295000
E01032402,265500
E01032403,241750
E01032404,371000
E01032405,237250
E01032406,165000
E01032407,193000
E01032408,243500
E01032409,251748
E01032410,362500
E01032411,310000
E01032412,495000
E01032413,:
E01032414,311250
E01032415,230000
E01032416,437500
E01032417,321000
E01032418,144000
E01032419,245000
E01032420,215000
E01032421,275000
E01032422,131000
E01032423,165000
E01032424,126500
E01032425,210000
E01032426,174975
E01032427,214950
E01032428,188750
E01032429,203000
E01032430,315000
E01032431,487500
E01032432,310000
E01032433,431000
E01032434,162250
E01032435,131500
E01032436,160000
E01032437,150000
E01032438,170000
E01032439,272500
E01032440,149950
E01032441,192000
E01032442,180000
E01032443,193750
E01032444,174750
E01032445,186000
E01032446,195000
E01032447,155000
E01032448,190000
E01032449,131000
E01032450,116500
E01032451,277500
E01032452,228750
E01032453,129000
E01032454,154000
E01032455,205000
E01032456,146250
E01032457,210000
E01032458,215000
E01032459,200000
E01032460,157500
E01032461,177500
E01032462,188475
E01032463,220000
E01032464,139500
E01032465,135000
E01032466,175500
E01032467,298000
E01032468,205000
E01032469,135000
E01032470,171000
E01032471,:
E01032472,430000
E01032473,250000
E01032474,126000
E01032475,145500
E01032476,169000
E01032477,302000
E01032478,177000
E01032479,260000
E01032480,199000
E01032481,174975
E01032482,224000
E01023664,680000
E01023665,400000
E01023666,297500
E01023667,495000
E01023668,622500
E01023669,460000
E01023670,676750
E01023671,478750
E01023672,650000
E01023673,899950
E01023674,591000
E01023675,1015000
E01023676,408000
E01023677,410500
E01023678,541500
E01023679,420000
E01023680,575000
E01023681,380000
E01023682,419000
E01023683,416500
E01023684,435000
E01023685,602500
E01023686,860000
E01023687,427500
E01023688,457500
E01023689,937500
E01023690,677500
E01023691,1135000
E01023692,490000
E01023693,505000
E01023694,892500
E01023695,737500
E01023696,1412626
E01023697,531500
E01023698,570000
E01023699,957500
E01023700,1437500
E01023701,700000
E01023702,787500
E01023703,885000
E01023704,328250
E01023705,375000
E01023706,383500
E01023708,460000
E01023709,493000
E01023710,835000
E01023711,720000
E01023712,325000
E01023713,515000
E01023714,1150500
E01023715,952000
E01023716,530000
E01023717,510000
E01023718,540000
E01023719,491500
E01023720,335000
E01023721,437500
E01023722,485000
E01023723,375000
E01023724,475000
E01023725,700000
E01023726,550000
E01023727,370000
E01023728,540000
E01023729,380000
E01023730,600000
E01023731,636500
E01023732,595000
E01023733,599000
E01023734,490000
E01023735,335000
E01023736,425000
E01023737,422500
E01023738,411000
E01023739,566000
E01023740,303750
E01023741,590000
E01023742,700000
E01023743,511250
E01023744,750000
E01023745,598500
E01023746,415000
E01023747,457500
E01023748,717500
E01023749,645000
E01033028,413500
E01033029,470000
E01023908,625000
E01023909,1130000
E01023910,882500
E01023911,580000
E01023912,317500
E01023913,246000
E01023914,340000
E01023915,335000
E01023916,400000
E01023917,485000
E01023918,295000
E01023919,738000
E01023920,209500
E01023921,290000
E01023922,285000
E01023923,353000
E01023924,250000
E01023925,583000
E01023926,412500
E01023927,325000
E01023929,346500
E01023930,332500
E01023932,292400
E01023933,207500
E01023934,270000
E01023935,292250
E01023936,295000
E01023937,:
E01023938,490000
E01023939,349475
E01023940,362500
E01023941,320000
E01023942,354250
E01023943,335000
E01023944,365000
E01023945,347500
E01023946,462500
E01023947,595000
E01023948,655000
E01023949,740000
E01023950,345750
E01023951,322000
E01023952,309000
E01023953,310000
E01023954,280000
E01023955,377000
E01023956,356000
E01023957,310000
E01023958,:
E01023959,625000
E01023960,367500
E01023961,354500
E01023962,431500
E01023963,400000
E01023964,595000
E01023965,613750
E01023966,647500
E01023967,371000
E01023968,632500
E01023969,511500
E01023970,446000
E01023971,812500
E01033308,255000
E01033310,385000
E01033311,377500
E01033313,460000
E01033314,372500
E01023438,336250
E01023439,418500
E01023440,460000
E01023441,615000
E01023442,326000
E01023443,346000
E01023444,305000
E01023445,332500
E01023446,305000
E01023447,:
E01023448,465000
E01023449,540250
E01023450,415000
E01023451,385000
E01023452,383750
E01023453,563000
E01023454,427500
E01023455,332500
E01023456,382600
E01023457,357000
E01023458,350000
E01023459,400000
E01023460,505000
E01023461,507500
E01023462,775000
E01023463,565000
E01023464,395000
E01023465,424995
E01023466,309000
E01023467,625000
E01023468,605000
E01023469,373000
E01023470,371500
E01023471,550000
E01023472,372500
E01023473,487500
E01023474,595000
E01023475,377500
E01023476,632500
E01023477,325000
E01023478,322500
E01023479,460000
E01023480,442500
E01023481,365000
E01023482,360000
E01023483,383500
E01023484,322000
E01023485,709998
E01023486,630000
E01023487,325000
E01023488,356000
E01023489,357500
E01023490,680000
E01023491,590000
E01023492,590000
E01023493,725000
E01023494,667500
E01023495,361000
E01023496,900000
E01023497,775000
E01023498,420000
E01023499,381000
E01023500,518750
E01023501,362500
E01023502,358500
E01023503,451500
E01023504,365000
E01023505,325000
E01023506,547500
E01023507,374000
E01023508,402500
E01023509,378750
E01023510,565000
E01023511,290000
E01023512,403250
E01023513,388750
E01023514,260000
E01023515,320000
E01023516,390000
E01023517,428750
E01023518,385000
E01023519,375000
E01023520,428500
E01033609,368000
E01023750,250000
E01023751,270000
E01023752,270000
E01023753,282000
E01023754,305500
E01023755,260000
E01023756,277500
E01023757,250000
E01023758,198000
E01023759,271250
E01023760,265000
E01023761,260000
E01023762,271250
E01023763,320500
E01023764,337500
E01023765,284000
E01023766,285000
E01023767,399950
E01023768,315000
E01023769,271000
E01023770,295000
E01023771,290000
E01023772,275000
E01023773,270000
E01023774,280250
E01023775,270000
E01023776,242500
E01023777,339000
E01023778,323750
E01023779,250000
E01023780,260000
E01023781,255000
E01023782,278750
E01023783,280000
E01023784,355500
E01023785,250000
E01023786,283500
E01023787,272000
E01023788,260000
E01023789,220000
E01023790,247500
E01023791,278500
E01023792,263000
E01023793,256750
E01023794,246000
E01023795,295000
E01023796,308750
E01023797,287500
E01023798,270000
E01023799,560000
E01023800,400000
E01023801,302000
E01030152,450000
E01030153,343500
E01030154,330100
E01030155,224500
E01030158,332000
E01030159,227250
E01030160,269995
E01030161,254995
E01030162,158000
E01030163,227500
E01030164,300000
E01030165,252000
E01030166,475000
E01030167,284000
E01030168,209000
E01030169,160000
E01030170,220000
E01030171,220000
E01030172,264995
E01030173,249995
E01030174,405000
E01030175,287500
E01030176,428750
E01030179,278000
E01030180,300000
E01030181,328000
E01030183,280000
E01030184,253500
E01030185,325000
E01030186,276248
E01030187,199500
E01030188,173725
E01030189,190000
E01030190,373750
E01030191,240000
E01030192,401000
E01030193,415000
E01030194,233000
E01030195,395000
E01030196,295000
E01030197,541000
E01030198,395000
E01030199,300000
E01030200,426250
E01030201,285000
E01030203,323750
E01030204,372500
E01030205,355000
E01030206,376250
E01030207,297500
E01030208,198000
E01030209,248500
E01030210,239000
E01030211,355000
E01030212,334000
E01030214,225000
E01030215,281498
E01030216,245000
E01030217,315000
E01030218,235000
E01030219,350000
E01030220,225000
E01030221,340500
E01030222,347500
E01030223,219950
E01030224,259500
E01030225,155000
E01030226,176500
E01030227,185000
E01030228,220000
E01030229,285000
E01030230,185000
E01030231,201250
E01030232,218000
E01030233,199500
E01030234,157500
E01030235,211500
E01030236,171000
E01030237,210500
E01030238,229500
E01030239,217000
E01030240,250000
E01030241,194000
E01030242,270000
E01030243,200000
E01030244,262500
E01030245,200000
E01030246,117500
E01030247,125000
E01030248,130500
E01030249,95000
E01030250,97000
E01030251,166200
E01030252,194950
E01030253,163500
E01030254,127000
E01030255,163000
E01030256,230000
E01030257,152500
E01030258,137250
E01030259,255000
E01030260,248000
E01030261,146500
E01030262,151000
E01030263,199995
E01030264,110000
E01030265,112000
E01030266,185000
E01030267,225000
E01030268,242500
E01030269,194250
E01030270,160000
E01030271,187500
E01030272,176000
E01030273,180000
E01030274,165000
E01030275,180000
E01030276,169995
E01030277,130000
E01030278,211250
E01030279,129500
E01030280,213500
E01030281,227575
E01030282,547500
E01030283,260000
E01030284,365000
E01030285,322500
E01030286,325000
E01030287,172500
E01030288,203250
E01030289,151000
E01030290,170300
E01030291,140000
E01030292,232500
E01030293,292500
E01030294,269375
E01030295,232000
E01033442,272250
E01033443,403750
E01033444,269000
E01033445,245000
E01033446,240000
E01033447,341500
E01033448,330000
E01033449,195000
E01033450,283500
E01029925,240000
E01029926,195500
E01029927,140000
E01029928,180000
E01029929,162500
E01029930,210000
E01029937,270000
E01029938,160000
E01029939,235000
E01029940,181000
E01029941,340000
E01029942,215000
E01029944,211000
E01029945,330000
E01029946,221000
E01029947,196250
E01029949,243750
E01029950,180000
E01029951,280000
E01029952,265000
E01029953,207500
E01029954,272500
E01029955,221250
E01029956,198500
E01029957,321750
E01030091,351250
E01030092,251792
E01030093,277000
E01030094,395000
E01030095,385000
E01030096,305000
E01030097,325000
E01030098,326250
E01030099,332500
E01030100,325000
E01030101,303750
E01030103,374995
E01030104,344998
E01030105,195000
E01030106,245000
E01030107,275000
E01030108,194975
E01030109,205000
E01030110,225000
E01030111,278000
E01030112,289495
E01030113,216000
E01030114,176000
E01030115,257500
E01030116,335000
E01030117,255250
E01030118,204995
E01030119,360000
E01030120,292975
E01030121,308000
E01030122,260000
E01030123,365000
E01030124,290000
E01030125,232500
E01030127,260000
E01030128,265000
E01030129,272500
E01030130,237500
E01030131,227000
E01030132,:
E01030133,318067
E01030134,425000
E01030135,302625
E01030137,235000
E01030138,266500
E01030139,196500
E01030140,193500
E01030141,210000
E01030142,350000
E01030143,205000
E01030144,340000
E01030145,254975
E01030146,213000
E01030147,340000
E01030148,254000
E01030149,223000
E01030150,372500
E01030151,337500
E01032523,224500
E01032524,196150
E01032525,204000
E01032526,270000
E01032612,203000
E01033043,252000
E01033044,297750
E01033045,219050
E01033046,255000
E01033047,315000
E01033048,240000
E01033049,221500
E01033050,305000
E01033451,262750
E01033452,255000
E01033453,178000
E01033454,235000
E01029256,233750
E01029257,202600
E01029258,235000
E01029259,209500
E01029260,226250
E01029261,350000
E01029262,292500
E01029263,200000
E01029264,242500
E01029265,282500
E01029266,167500
E01029267,248750
E01029268,418750
E01029269,278500
E01029270,423750
E01029271,335000
E01029273,265000
E01029274,295000
E01029275,300000
E01029276,262500
E01029277,210000
E01029278,420000
E01029279,277500
E01029280,178000
E01029281,177500
E01029282,183500
E01029283,230000
E01029284,149250
E01029285,175750
E01029286,165000
E01029287,169250
E01029288,190000
E01029289,180000
E01029290,203000
E01029291,150500
E01029292,144000
E01029293,:
E01029294,231500
E01029295,245000
E01029296,310000
E01029297,157000
E01029298,170000
E01029299,159000
E01029300,161500
E01029301,200000
E01029302,330000
E01029303,317000
E01029304,182000
E01029305,195000
E01029306,286000
E01029307,167000
E01029308,301000
E01029309,192500
E01029310,195000
E01029311,274975
E01029312,221975
E01029313,175500
E01029314,239250
E01029315,210000
E01029316,169500
E01029317,230000
E01029318,254000
E01029319,279995
E01029320,220000
E01029321,281500
E01029322,280000
E01029324,205000
E01029325,242500
E01029326,275000
E01029327,382500
E01029328,275000
E01029329,145000
E01029330,220000
E01029331,250000
E01029333,243500
E01029334,280000
E01029335,331000
E01029336,294000
E01029337,275000
E01029338,397500
E01029339,197000
E01029341,187500
E01029342,372500
E01029343,245000
E01032635,233000
E01032636,206250
E01032651,195000
E01032652,223495
E01004766,107000
E01004767,121500
E01004768,230000
E01004769,154000
E01004770,150000
E01004771,250000
E01004772,142000
E01004773,121250
E01004774,109000
E01004775,217000
E01004776,115000
E01004777,116000
E01004778,182500
E01004779,139998
E01004780,240998
E01004781,150000
E01004782,174000
E01004783,146000
E01004784,195000
E01004785,167500
E01004786,172000
E01004787,104250
E01004788,250000
E01004789,200000
E01004790,157000
E01004791,155000
E01004792,192000
E01004793,110500
E01004794,120000
E01004795,88750
E01004796,110000
E01004797,84800
E01004798,125000
E01004799,141000
E01004800,150000
E01004801,103000
E01004802,88500
E01004803,175000
E01004804,277000
E01004805,247500
E01004806,165000
E01004807,172500
E01004808,222500
E01004809,134000
E01004810,165750
E01004811,78250
E01004812,80000
E01004813,133500
E01004814,105000
E01004815,110000
E01004816,131550
E01004817,95000
E01004818,90000
E01004819,109500
E01004820,81500
E01004822,85000
E01004823,87000
E01004824,87500
E01004825,:
E01004826,64000
E01004827,80000
E01004828,66000
E01004829,70000
E01004830,82000
E01004831,116500
E01004832,96500
E01004833,154000
E01004834,105000
E01004835,226000
E01004836,216750
E01004837,261250
E01004838,125000
E01004839,158000
E01004840,186500
E01004841,80000
E01004842,242500
E01004843,245000
E01004844,435000
E01004845,230000
E01004846,82000
E01004847,85000
E01004848,76500
E01004849,:
E01004850,65500
E01004851,:
E01004852,70000
E01004853,:
E01004854,108000
E01004855,86000
E01004856,103498
E01004857,75000
E01004858,119000
E01004859,93500
E01004860,118000
E01004861,122995
E01004862,98950
E01004863,104500
E01004864,90000
E01004865,106000
E01004866,78000
E01004867,80000
E01004868,76000
E01004869,67500
E01004870,82250
E01004871,70000
E01004872,106250
E01004873,110000
E01004874,123000
E01004875,150000
E01004876,107400
E01004877,105000
E01004878,92500
E01004879,118000
E01004880,137250
E01004881,111500
E01004882,141500
E01004883,196475
E01004884,249998
E01004885,293650
E01004886,126500
E01004887,170000
E01004888,167000
E01004889,129000
E01004890,130998
E01004891,147000
E01004892,189975
E01004893,219950
E01004894,120000
E01004895,145000
E01004896,318000
E01004897,141000
E01004899,147500
E01004900,139000
E01004901,213000
E01004902,108000
E01004903,147500
E01004904,146500
E01004905,115000
E01004906,88750
E01004907,113500
E01004908,160000
E01004909,125000
E01004910,129950
E01004911,141500
E01004912,156475
E01004913,155000
E01004914,150000
E01004915,158000
E01004916,105000
E01004917,157000
E01004918,146500
E01004919,145000
E01004920,195000
E01004921,125000
E01004922,92500
E01004923,99995
E01004924,203000
E01004925,111000
E01004926,93500
E01004927,168995
E01004928,83000
E01004929,166995
E01004930,128000
E01004931,88000
E01004932,88000
E01004933,131750
E01004934,255000
E01004935,145000
E01004936,138000
E01004937,197000
E01004938,110000
E01004939,135000
E01004940,158000
E01033217,65000
E01033218,185000
E01033219,173250
E01033220,:
E01004941,160000
E01004942,120000
E01004943,169750
E01004944,188625
E01004945,243000
E01004946,145000
E01004947,122000
E01004948,88000
E01004949,215750
E01004950,282500
E01004951,210000
E01004952,277500
E01004953,188500
E01004954,150000
E01004955,110000
E01004956,103500
E01004957,120500
E01004958,87500
E01004959,87000
E01004960,81500
E01004961,155750
E01004962,130750
E01004963,173000
E01004964,125000
E01004965,285000
E01004966,170000
E01004967,235000
E01004968,180000
E01004969,195000
E01004970,249000
E01004971,225828
E01004972,175000
E01004973,213000
E01004974,207000
E01004975,172750
E01004976,149000
E01004977,175000
E01004978,142000
E01004979,87250
E01004980,102750
E01004981,195000
E01004982,165000
E01004983,180000
E01004984,270000
E01004985,370000
E01004986,185000
E01004987,135000
E01004988,169975
E01004989,332500
E01004990,100000
E01004991,130000
E01004992,120000
E01004993,197000
E01004994,89000
E01004995,183000
E01004996,111250
E01004997,110500
E01004998,158375
E01004999,150000
E01005000,220000
E01005001,185000
E01005002,159875
E01005003,93000
E01005004,85000
E01005005,164950
E01005006,278998
E01005007,188750
E01005008,145000
E01005009,90500
E01005010,161250
E01005011,212750
E01005012,112750
E01005013,140000
E01005014,175000
E01005015,148625
E01005016,160000
E01005017,210000
E01005018,160000
E01005019,192750
E01005020,248500
E01005021,249950
E01005022,242500
E01005023,225000
E01005024,98375
E01005025,138000
E01005026,93000
E01005027,116000
E01005028,140250
E01005029,106500
E01005030,139250
E01005031,170000
E01005032,191000
E01005033,260000
E01005034,179995
E01005035,234050
E01005036,179950
E01005037,239275
E01005038,247250
E01005039,190000
E01005040,215000
E01005041,247500
E01005042,304000
E01005043,303500
E01005044,255000
E01005045,235000
E01005046,276500
E01005047,315000
E01005048,311000
E01005049,166000
E01005050,176000
E01005051,140750
E01005052,175000
E01005053,150000
E01005054,147000
E01005055,188000
E01005056,165000
E01005057,247500
E01005058,254000
E01005059,165000
E01005060,160000
E01005061,203995
E01005062,184950
E01005063,164000
E01005065,162500
E01005066,250000
E01005067,208995
E01005068,124975
E01005069,218000
E01005070,:
E01005071,154000
E01005072,126000
E01005073,264500
E01005074,146000
E01005075,141500
E01005076,238550
E01005077,190000
E01005078,190000
E01005079,377500
E01005081,232000
E01005082,245250
E01005083,440000
E01005084,248750
E01005085,110250
E01005086,156475
E01005087,142500
E01005088,120000
E01005089,143750
E01005090,:
E01005091,118050
E01005092,96500
E01005093,115000
E01005094,110000
E01005097,129975
E01005098,108000
E01005099,112000
E01005100,192000
E01005101,149000
E01005102,113000
E01005103,:
E01005104,84250
E01005105,206000
E01005106,90500
E01005107,127500
E01005108,141000
E01005111,180000
E01005112,193000
E01005113,156000
E01005114,160000
E01005115,193000
E01005116,180000
E01005117,153000
E01005118,240000
E01005119,245000
E01005120,218000
E01005121,173000
E01005122,194900
E01005123,200000
E01005124,198500
E01005125,208175
E01005126,246000
E01005128,180000
E01005129,209950
E01005130,211500
E01005132,244950
E01005133,266000
E01005135,111000
E01005136,138500
E01005138,210995
E01005139,136055
E01005140,131000
E01005141,122975
E01005142,:
E01005143,100000
E01005145,105000
E01005146,101250
E01005147,96750
E01005149,140000
E01005150,245000
E01005151,187250
E01005152,391650
E01005153,315000
E01005154,420000
E01005155,324000
E01005156,385000
E01005157,387500
E01005158,275750
E01005159,265500
E01005160,102000
E01005161,116500
E01005162,290000
E01005163,190000
E01005164,127500
E01005165,255000
E01005166,123152
E01005167,143572
E01005168,423000
E01005169,587500
E01005170,277075
E01005171,265500
E01005172,277500
